User_ID,Task_Sequence
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4"
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4"
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4"
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4"
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4"
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11"
1746," 11, 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0"
1746," 11, 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0"
1746," 0, 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0"
1746," 0, 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28"
1746," 11, 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4"
1746," 4, 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28"
1746," 0, 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28"
1746," 42, 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28"
1746," 42, 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28"
1746," 4, 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28"
1746," 41, 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4"
1746," 4, 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11"
1746," 4, 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4"
1746," 4, 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11"
1746," 4, 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4"
1746," 4, 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4"
1746," 4, 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4"
1746," 4, 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11"
1746," 11, 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11"
1746," 0, 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28"
1746," 0, 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4"
1746," 0, 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4"
1746," 28, 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4"
1746," 4, 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11"
1746," 28, 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11"
1746," 28, 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28"
1746," 28, 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4"
1746," 28, 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4"
1746," 28, 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11"
1746," 4, 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4"
1746," 11, 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0"
1746," 4, 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0, 0"
1746," 11, 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0, 0, 4"
1746," 4, 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0, 0, 4, 4"
1746," 4, 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0, 0, 4, 4, 4"
1746," 4, 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0, 0, 4, 4, 4, 11"
1746," 11, 11, 28, 4, 4, 4, 11, 11, 28, 4, 4, 11, 4, 0, 0, 4, 4, 4, 11, 28"
1747," 17, 4"
1747," 17, 4, 8"
1747," 17, 4, 8, 14"
1747," 17, 4, 8, 14, 4"
1747," 17, 4, 8, 14, 4, 8"
1748," 7, 0"
1748," 7, 0, 0"
1748," 7, 0, 0, 14"
1748," 7, 0, 0, 14, 2"
1748," 7, 0, 0, 14, 2, 9"
1748," 7, 0, 0, 14, 2, 9, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14"
1748," 7, 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0"
1748," 0, 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2"
1748," 0, 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0"
1748," 14, 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0"
1748," 2, 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0"
1748," 9, 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0"
1748," 14, 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0"
1748," 9, 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1"
1748," 14, 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0"
1748," 14, 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14"
1748," 14, 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14"
1748," 14, 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14"
1748," 0, 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0"
1748," 14, 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0"
1748," 1, 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0"
1748," 14, 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0"
1748," 14, 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2"
1748," 2, 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14"
1748," 14, 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14"
1748," 0, 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14"
1748," 2, 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14"
1748," 0, 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0"
1748," 0, 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0"
1748," 0, 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14"
1748," 0, 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0"
1748," 0, 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0"
1748," 1, 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14"
1748," 0, 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2"
1748," 14, 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2"
1748," 14, 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0"
1748," 14, 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0, 0"
1748," 0, 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0, 0, 14"
1748," 0, 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0, 0, 14, 0"
1748," 0, 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0, 0, 14, 0, 2"
1748," 0, 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0, 0, 14, 0, 2, 2"
1748," 2, 14, 14, 14, 14, 0, 0, 14, 0, 0, 14, 2, 2, 0, 0, 14, 0, 2, 2, 2"
1749," 38, 38"
1749," 38, 38, 4"
1749," 38, 38, 4, 38"
1750," 43, 43"
1750," 43, 43, 11"
1750," 43, 43, 11, 13"
1750," 43, 43, 11, 13, 2"
1751," 43, 43"
1752," 38, 0"
1753," 8, 41"
1754," 7, 0"
1754," 7, 0, 19"
1754," 7, 0, 19, 0"
1754," 7, 0, 19, 0, 9"
1754," 7, 0, 19, 0, 9, 9"
1754," 7, 0, 19, 0, 9, 9, 0"
1754," 7, 0, 19, 0, 9, 9, 0, 14"
1754," 7, 0, 19, 0, 9, 9, 0, 14, 19"
1755," 23, 41"
1755," 23, 41, 3"
1755," 23, 41, 3, 41"
1755," 23, 41, 3, 41, 41"
1755," 23, 41, 3, 41, 41, 2"
1755," 23, 41, 3, 41, 41, 2, 23"
1755," 23, 41, 3, 41, 41, 2, 23, 2"
1755," 23, 41, 3, 41, 41, 2, 23, 2, 2"
1756," 0, 20"
1756," 0, 20, 20"
1756," 0, 20, 20, 20"
1756," 0, 20, 20, 20, 20"
1757," 4, 4"
1757," 4, 4, 4"
1758," 20, 0"
1758," 20, 0, 20"
1759," 1, 32"
1759," 1, 32, 0"
1759," 1, 32, 0, 1"
1759," 1, 32, 0, 1, 32"
1759," 1, 32, 0, 1, 32, 15"
1759," 1, 32, 0, 1, 32, 15, 0"
1759," 1, 32, 0, 1, 32, 15, 0, 15"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36"
1759," 1, 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15"
1759," 32, 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1"
1759," 0, 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0"
1759," 1, 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0"
1759," 32, 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15"
1759," 15, 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0"
1759," 0, 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0, 0"
1759," 15, 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0, 0, 36"
1759," 15, 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0, 0, 36, 1"
1759," 36, 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0, 0, 36, 1, 1"
1759," 15, 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0, 0, 36, 1, 1, 0"
1759," 0, 15, 0, 36, 0, 0, 0, 36, 15, 1, 0, 0, 15, 0, 0, 36, 1, 1, 0, 0"
1760," 11, 30"
1760," 11, 30, 7"
1760," 11, 30, 7, 30"
1760," 11, 30, 7, 30, 30"
1760," 11, 30, 7, 30, 30, 7"
1760," 11, 30, 7, 30, 30, 7, 7"
1760," 11, 30, 7, 30, 30, 7, 7, 11"
1760," 11, 30, 7, 30, 30, 7, 7, 11, 11"
1760," 11, 30, 7, 30, 30, 7, 7, 11, 11, 16"
1760," 11, 30, 7, 30, 30, 7, 7, 11, 11, 16, 18"
1760," 11, 30, 7, 30, 30, 7, 7, 11, 11, 16, 18, 9"
1760," 11, 30, 7, 30, 30, 7, 7, 11, 11, 16, 18, 9, 30"
1760," 11, 30, 7, 30, 30, 7, 7, 11, 11, 16, 18, 9, 30, 30"
1761," 13, 13"
1761," 13, 13, 13"
1761," 13, 13, 13, 13"
1761," 13, 13, 13, 13, 13"
1761," 13, 13, 13, 13, 13, 22"
1762," 42, 17"
1762," 42, 17, 46"
1762," 42, 17, 46, 42"
1763," 10, 10"
1763," 10, 10, 29"
1763," 10, 10, 29, 10"
1763," 10, 10, 29, 10, 14"
1763," 10, 10, 29, 10, 14, 10"
1763," 10, 10, 29, 10, 14, 10, 29"
1764," 13, 23"
1765," 18, 18"
1765," 18, 18, 36"
1766," 43, 7"
1766," 43, 7, 43"
1767," 14, 14"
1767," 14, 14, 36"
1767," 14, 14, 36, 36"
1767," 14, 14, 36, 36, 14"
1767," 14, 14, 36, 36, 14, 9"
1767," 14, 14, 36, 36, 14, 9, 9"
1767," 14, 14, 36, 36, 14, 9, 9, 14"
1767," 14, 14, 36, 36, 14, 9, 9, 14, 13"
1767," 14, 14, 36, 36, 14, 9, 9, 14, 13, 18"
1767," 14, 14, 36, 36, 14, 9, 9, 14, 13, 18, 9"
1767," 14, 14, 36, 36, 14, 9, 9, 14, 13, 18, 9, 14"
1768," 7, 29"
1768," 7, 29, 12"
1769," 14, 14"
1769," 14, 14, 14"
1770," 17, 17"
1771," 2, 2"
1771," 2, 2, 2"
1771," 2, 2, 2, 2"
1771," 2, 2, 2, 2, 2"
1771," 2, 2, 2, 2, 2, 2"
1771," 2, 2, 2, 2, 2, 2, 2"
1771," 2, 2, 2, 2, 2, 2, 2, 2"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2"
1771," 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2"
1771," 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0"
1771," 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2"
1771," 2, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2"
1771," 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0"
1771," 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2"
1771," 0, 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0"
1771," 0, 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2"
1771," 1, 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2"
1771," 0, 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0"
1771," 1, 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2"
1771," 2, 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2"
1771," 0, 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0"
1771," 1, 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1"
1771," 0, 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0"
1771," 32, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0"
1771," 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0"
1771," 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2"
1771," 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2"
1771," 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2"
1771," 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0"
1771," 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2"
1771," 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0"
1771," 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41"
1771," 2, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1"
1771," 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0"
1771," 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2"
1771," 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1"
1771," 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0"
1771," 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1"
1771," 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41"
1771," 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22"
1771," 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1"
1771," 0, 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0"
1771," 0, 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0"
1771," 0, 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1"
1771," 2, 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2"
1771," 2, 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2"
1771," 2, 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2"
1771," 0, 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2"
1771," 2, 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2"
1771," 0, 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2"
1771," 41, 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2"
1771," 1, 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2"
1771," 0, 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2"
1771," 2, 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2"
1771," 1, 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0"
1771," 0, 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0"
1771," 1, 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2"
1771," 41, 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1"
1771," 22, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2"
1771," 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0"
1771," 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1"
1771," 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2"
1771," 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0"
1771," 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2"
1771," 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0"
1771," 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2"
1771," 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0"
1771," 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0"
1771," 2, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0"
1771," 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1"
1771," 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2"
1771," 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2"
1771," 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2"
1771," 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2, 1"
1771," 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0"
1771," 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 2"
